ESTACIO,CODI_CONTAMINANT,H01,H02,H03,H04,H05,H06,H07,H08,H09,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,DATA
n,n,1.0,1.0,1.0,1.0,35.0,71.0,6.0,20.0,26.0,39.0,54.0,56.0,68.0,40.0,25.0,16.0,50.0,4.0,32.0,39.0,1.0,1.0,29.0,1.0,2019-05-31
n,n,34.0,22.0,2.0,38.0,46.0,45.0,27.0,47.0,7.0,18.0,2.0,1.0,33.0,22.0,68.0,1.0,48.0,75.0,53.0,65.0,64.0,49.0,54.0,42.0,2019-05-31
n,n,50.0,30.0,31.0,46.0,15.0,32.0,55.0,9.0,13.0,13.0,6.0,7.0,60.0,82.0,2.0,68.0,10.0,3.0,54.0,61.0,2.0,37.0,49.0,33.0,2019-05-31
n,n,26.0,32.0,28.0,46.0,53.0,1.0,37.0,6.0,41.0,56.0,26.0,4.0,65.0,16.0,23.0,44.0,58.0,72.0,4.0,11.0,2.0,35.0,1.0,6.0,2019-05-31
n,n,2.0,34.0,1.0,1.0,1.0,41.0,27.0,34.0,90.0,28.0,24.0,7.0,15.0,49.0,33.0,61.0,40.0,69.0,59.0,7.0,60.0,34.0,5.0,17.0,2019-05-31
n,n,59.0,58.0,50.0,4.0,9.0,58.0,59.0,42.0,52.0,34.0,32.0,29.0,39.0,62.0,66.0,77.0,46.0,11.0,63.0,22.0,55.0,63.0,49.0,45.0,2019-05-31
n,n,6.0,39.0,6.0,5.0,24.0,46.0,42.0,26.0,22.0,37.0,24.0,57.0,19.0,24.0,8.0,6.0,14.0,6.0,8.0,75.0,10.0,81.0,15.0,22.0,2019-05-31
n,n,60.0,9.0,52.0,9.0,6.0,40.0,30.0,46.0,35.0,82.0,25.0,72.0,74.0,32.0,49.0,50.0,18.0,12.0,45.0,80.0,22.0,16.0,24.0,29.0,2019-05-31
n,n,22.0,16.0,23.0,64.0,28.0,9.0,32.0,7.0,30.0,30.0,6.0,25.0,36.0,8.0,17.0,11.0,85.0,46.0,41.0,37.0,31.0,55.0,23.0,23.0,2019-05-31
n,n,37.0,33.0,31.0,1.0,51.0,9.0,9.0,16.0,10.0,5.0,63.0,42.0,38.0,56.0,7.0,48.0,39.0,103.0,37.0,61.0,34.0,18.0,52.0,50.0,2019-05-31
n,n,72.0,7.0,75.0,6.0,32.0,14.0,38.0,15.0,6.0,19.0,66.0,31.0,34.0,45.0,40.0,90.0,44.0,89.0,12.0,28.0,55.0,42.0,61.0,62.0,2019-05-31
n,n,1.0,42.0,24.0,21.0,15.0,37.0,40.0,1.0,20.0,14.0,15.0,37.0,4.0,13.0,65.0,6.0,76.0,66.0,10.0,6.0,6.0,56.0,11.0,33.0,2019-05-31
n,n,6.0,1.0,13.0,19.0,50.0,41.0,47.0,34.0,15.0,57.0,13.0,10.0,60.0,48.0,5.0,42.0,6.0,68.0,58.0,47.0,52.0,7.0,38.0,4.0,2019-05-31
n,n,3.0,41.0,8.0,47.0,12.0,12.0,16.0,28.0,16.0,25.0,27.0,53.0,70.0,17.0,73.0,24.0,26.0,73.0,74.0,45.0,10.0,25.0,24.0,23.0,2019-05-31
n,n,37.0,32.0,44.0,3.0,43.0,55.0,50.0,8.0,10.0,17.0,56.0,35.0,10.0,11.0,77.0,22.0,87.0,13.0,9.0,30.0,1.0,40.0,63.0,1.0,2019-05-31
n,n,3.0,1.0,21.0,18.0,19.0,11.0,20.0,2.0,60.0,37.0,36.0,34.0,22.0,98.0,40.0,37.0,29.0,95.0,14.0,52.0,10.0,28.0,29.0,24.0,2019-05-31
n,n,12.0,41.0,47.0,43.0,49.0,29.0,18.0,32.0,1.0,3.0,32.0,27.0,7.0,40.0,15.0,7.0,7.0,10.0,10.0,11.0,7.0,12.0,34.0,23.0,2019-05-31
n,n,1.0,35.0,1.0,1.0,1.0,17.0,3.0,32.0,82.0,81.0,10.0,28.0,9.0,5.0,5.0,8.0,6.0,8.0,11.0,13.0,44.0,10.0,5.0,22.0,2019-05-31
n,n,1.0,21.0,1.0,45.0,36.0,17.0,3.0,11.0,28.0,17.0,27.0,8.0,7.0,5.0,17.0,15.0,9.0,9.0,2.0,2.0,1.0,1.0,29.0,29.0,2019-05-31
n,n,7.0,56.0,7.0,1.0,1.0,76.0,39.0,2.0,89.0,76.0,12.0,18.0,9.0,17.0,3.0,8.0,26.0,6.0,24.0,3.0,3.0,18.0,30.0,33.0,2019-05-31
n,n,45.0,4.0,4.0,1.0,1.0,1.0,1.0,11.0,33.0,73.0,9.0,3.0,12.0,7.0,39.0,29.0,2.0,3.0,5.0,8.0,1.0,29.0,3.0,41.0,2019-05-31
n,n,67.0,4.0,3.0,1.0,1.0,1.0,50.0,75.0,6.0,25.0,7.0,10.0,7.0,1.0,10.0,2.0,3.0,11.0,13.0,13.0,1.0,10.0,7.0,14.0,2019-05-31
n,n,65.0,1.0,4.0,26.0,25.0,2.0,5.0,2.0,11.0,75.0,3.0,70.0,24.0,1.0,10.0,9.0,9.0,8.0,46.0,10.0,1.0,42.0,9.0,1.0,2019-05-31
n,n,3.0,1.0,1.0,1.0,1.0,1.0,35.0,2.0,2.0,2.0,10.0,4.0,45.0,1.0,20.0,5.0,23.0,9.0,3.0,7.0,9.0,1.0,1.0,73.0,2019-05-31
n,n,9.0,35.0,1.0,1.0,1.0,21.0,12.0,28.0,26.0,15.0,24.0,24.0,9.0,10.0,10.0,36.0,31.0,23.0,4.0,7.0,1.0,1.0,2.0,7.0,2019-05-31
n,n,18.0,1.0,5.0,18.0,15.0,8.0,28.0,26.0,9.0,34.0,32.0,30.0,9.0,10.0,8.0,8.0,35.0,27.0,7.0,2.0,1.0,79.0,1.0,72.0,2019-05-31
n,n,49.0,1.0,30.0,1.0,1.0,1.0,24.0,55.0,54.0,7.0,38.0,19.0,20.0,16.0,10.0,45.0,12.0,17.0,8.0,16.0,37.0,1.0,44.0,45.0,2019-05-31
n,n,49.0,9.0,1.0,60.0,56.0,49.0,1.0,39.0,56.0,29.0,16.0,5.0,50.0,50.0,12.0,8.0,9.0,40.0,8.0,2.0,37.0,2.0,1.0,20.0,2019-05-31
n,n,10.0,18.0,41.0,29.0,25.0,26.0,37.0,50.0,92.0,61.0,13.0,16.0,16.0,14.0,2.0,1.0,1.0,31.0,38.0,1.0,40.0,1.0,1.0,33.0,2019-05-31
n,n,35.0,41.0,1.0,24.0,46.0,33.0,20.0,139.0,2.0,16.0,19.0,14.0,143.0,1.0,69.0,37.0,71.0,15.0,48.0,2.0,1.0,38.0,2.0,1.0,2019-05-31
n,n,1.0,41.0,36.0,18.0,17.0,23.0,72.0,46.0,9.0,7.0,66.0,6.0,74.0,9.0,116.0,5.0,1.0,1.0,8.0,1.0,2.0,1.0,1.0,1.0,2019-05-31
n,n,31.0,2.0,5.0,33.0,34.0,41.0,36.0,31.0,49.0,32.0,49.0,34.0,36.0,40.0,16.0,18.0,27.0,3.0,58.0,1.0,1.0,67.0,32.0,1.0,2019-05-31
n,n,1.0,123.0,92.0,37.0,21.0,1.0,1.0,2.0,9.0,16.0,52.0,20.0,2.0,101.0,30.0,55.0,33.0,47.0,39.0,2.0,1.0,36.0,22.0,52.0,2019-05-31
n,n,1.0,1.0,54.0,61.0,24.0,25.0,3.0,30.0,145.0,3.0,148.0,131.0,65.0,114.0,12.0,61.0,6.0,15.0,2.0,1.0,7.0,1.0,2.0,1.0,2019-05-31
n,n,7.0,1.0,7.0,1.0,1.0,2.0,12.0,10.0,74.0,45.0,58.0,20.0,23.0,3.0,12.0,20.0,50.0,3.0,2.0,10.0,12.0,1.0,13.0,4.0,2019-05-31
n,n,6.0,1.0,6.0,1.0,1.0,1.0,13.0,19.0,4.0,83.0,42.0,66.0,38.0,1.0,91.0,23.0,18.0,3.0,3.0,9.0,18.0,28.0,2.0,31.0,2019-05-31
n,n,53.0,1.0,53.0,40.0,41.0,2.0,2.0,136.0,142.0,237.0,51.0,141.0,8.0,38.0,5.0,142.0,109.0,36.0,1.0,51.0,22.0,1.0,25.0,43.0,2019-05-31
n,n,27.0,1.0,33.0,1.0,1.0,16.0,13.0,18.0,36.0,38.0,148.0,13.0,12.0,17.0,25.0,2.0,16.0,2.0,21.0,17.0,1.0,1.0,38.0,53.0,2019-05-31
n,n,59.0,1.0,55.0,20.0,17.0,1.0,58.0,16.0,11.0,64.0,5.0,44.0,37.0,2.0,56.0,3.0,1.0,2.0,21.0,1.0,1.0,41.0,62.0,42.0,2019-05-31
n,n,56.0,35.0,49.0,33.0,32.0,43.0,22.0,94.0,6.0,7.0,4.0,2.0,6.0,22.0,75.0,80.0,4.0,39.0,69.0,96.0,35.0,86.0,1.0,1.0,2019-05-31
n,n,79.0,29.0,5.0,40.0,27.0,20.0,6.0,12.0,18.0,37.0,19.0,9.0,18.0,6.0,48.0,7.0,9.0,7.0,4.0,49.0,1.0,7.0,31.0,1.0,2019-05-31
n,n,1.0,13.0,14.0,20.0,18.0,25.0,18.0,32.0,34.0,25.0,11.0,52.0,9.0,92.0,75.0,48.0,27.0,22.0,61.0,77.0,66.0,1.0,51.0,3.0,2019-05-31
n,n,38.0,72.0,13.0,1.0,1.0,48.0,13.0,34.0,44.0,96.0,90.0,26.0,42.0,22.0,21.0,78.0,1.0,1.0,20.0,1.0,1.0,52.0,23.0,92.0,2019-05-31
n,n,34.0,1.0,1.0,48.0,49.0,2.0,5.0,44.0,8.0,13.0,24.0,16.0,41.0,9.0,40.0,4.0,3.0,12.0,15.0,62.0,23.0,51.0,63.0,22.0,2019-05-31
n,n,27.0,27.0,22.0,31.0,17.0,13.0,61.0,84.0,49.0,14.0,161.0,7.0,78.0,18.0,6.0,8.0,45.0,16.0,79.0,15.0,1.0,2.0,2.0,13.0,2019-05-31
n,n,11.0,1.0,65.0,53.0,48.0,1.0,35.0,33.0,25.0,12.0,30.0,33.0,24.0,23.0,2.0,4.0,14.0,58.0,63.0,9.0,9.0,1.0,5.0,59.0,2019-05-31
n,n,43.0,37.0,25.0,48.0,32.0,37.0,20.0,65.0,19.0,20.0,32.0,27.0,2.0,8.0,6.0,10.0,6.0,87.0,12.0,8.0,14.0,11.0,14.0,1.0,2019-05-31
n,n,1.0,25.0,20.0,1.0,1.0,16.0,7.0,15.0,83.0,80.0,3.0,70.0,8.0,7.0,7.0,4.0,84.0,4.0,13.0,65.0,80.0,11.0,4.0,1.0,2019-05-31
n,n,39.0,6.0,37.0,29.0,25.0,34.0,43.0,7.0,149.0,50.0,14.0,48.0,9.0,72.0,7.0,43.0,7.0,7.0,11.0,8.0,10.0,9.0,8.0,7.0,2019-05-31
n,n,13.0,36.0,62.0,17.0,20.0,7.0,43.0,62.0,61.0,210.0,16.0,152.0,96.0,41.0,50.0,92.0,92.0,45.0,51.0,94.0,25.0,93.0,40.0,20.0,2019-05-31
n,n,68.0,28.0,43.0,31.0,32.0,34.0,33.0,40.0,190.0,191.0,216.0,56.0,77.0,16.0,21.0,4.0,79.0,8.0,16.0,51.0,61.0,66.0,71.0,5.0,2019-05-31
n,n,56.0,61.0,4.0,61.0,63.0,18.0,70.0,58.0,173.0,57.0,51.0,52.0,35.0,172.0,76.0,11.0,9.0,52.0,18.0,13.0,12.0,24.0,15.0,30.0,2019-05-31
n,n,42.0,49.0,28.0,9.0,13.0,30.0,38.0,7.0,9.0,102.0,9.0,6.0,81.0,16.0,67.0,8.0,4.0,5.0,15.0,19.0,12.0,12.0,14.0,14.0,2019-05-31
n,n,9.0,37.0,22.0,8.0,5.0,51.0,8.0,53.0,85.0,31.0,8.0,8.0,7.0,67.0,69.0,64.0,5.0,28.0,26.0,12.0,9.0,8.0,6.0,48.0,2019-05-31
n,n,33.0,9.0,13.0,18.0,15.0,29.0,78.0,55.0,136.0,42.0,45.0,9.0,55.0,6.0,46.0,52.0,74.0,31.0,37.0,92.0,49.0,60.0,44.0,57.0,2019-05-31
n,n,53.0,26.0,14.0,16.0,15.0,46.0,43.0,41.0,151.0,53.0,68.0,31.0,44.0,27.0,35.0,23.0,35.0,22.0,19.0,27.0,64.0,31.0,45.0,62.0,2019-05-31
n,n,52.0,17.0,19.0,47.0,44.0,28.0,12.0,3.0,72.0,82.0,55.0,42.0,13.0,31.7,32.7,46.0,63.0,30.0,43.0,50.0,39.0,12.0,13.0,21.0,2019-05-31
n,n,14.0,54.0,46.0,14.0,7.0,10.0,37.0,6.0,35.0,8.0,64.0,23.0,24.0,32.0,35.0,32.0,44.0,16.0,58.0,10.0,15.0,41.0,29.0,6.0,2019-05-31
n,n,37.0,11.0,56.0,63.0,68.0,33.0,20.0,52.0,170.0,57.0,56.0,17.0,21.0,16.0,7.0,69.0,45.0,17.0,26.0,53.0,34.0,27.0,41.0,15.0,2019-05-31
n,n,29.0,36.0,38.0,19.0,19.0,60.0,58.0,14.0,13.0,45.0,51.0,40.0,7.0,10.0,11.0,16.0,14.0,17.0,12.0,9.0,11.0,35.0,3.0,2.0,2019-05-31
n,n,3.0,3.0,5.0,15.0,14.0,30.0,49.0,46.0,39.0,18.0,6.0,54.0,54.0,32.0,20.0,3.0,56.0,68.0,20.0,18.0,11.0,21.0,44.0,6.0,2019-05-31
n,n,17.0,4.0,50.0,18.0,25.0,46.0,35.0,36.0,37.0,25.0,65.0,21.0,14.0,53.0,6.0,43.0,72.0,32.0,26.0,27.0,12.0,17.0,32.0,22.0,2019-05-31
n,n,63.0,25.0,60.0,38.0,22.0,4.0,13.0,26.0,33.0,44.0,18.0,10.0,102.0,62.0,63.0,99.0,64.0,61.0,16.0,82.0,12.0,7.0,33.0,77.0,2019-05-31
n,n,51.0,33.0,56.0,62.0,65.0,54.0,28.0,18.0,11.0,54.0,39.0,37.0,15.0,33.0,64.0,32.0,29.0,78.0,15.0,66.0,56.0,32.0,32.0,67.0,2019-05-31
n,n,47.0,31.0,20.0,27.0,23.0,24.0,32.0,43.0,62.0,17.0,44.0,51.0,112.0,85.0,47.0,79.0,42.0,30.0,91.0,31.0,45.0,81.0,26.0,28.0,2019-05-31
n,n,31.0,40.0,15.0,5.0,4.0,27.0,52.0,4.0,59.0,27.0,46.0,76.0,25.0,41.0,31.0,28.0,40.0,35.0,33.0,23.0,44.0,81.0,49.0,56.0,2019-05-31
n,n,10.0,66.0,1.0,1.0,1.0,49.0,1.0,1.0,36.0,1.0,1.0,1.0,6.0,78.0,63.0,55.0,73.0,1.0,40.0,1.0,29.0,54.0,37.0,49.0,2019-05-31
n,n,5.0,1.0,1.0,72.0,82.0,84.0,10.0,45.0,77.0,79.0,6.0,83.0,80.0,64.0,27.0,17.0,68.0,82.0,74.0,32.0,58.0,11.0,31.0,20.0,2019-05-31
n,n,21.0,24.0,1.0,74.0,71.0,55.0,15.0,22.0,25.0,22.0,56.0,55.0,30.0,1.0,1.0,52.0,1.0,65.0,19.0,76.0,17.0,59.0,39.0,26.0,2019-05-31
n,n,43.0,30.0,17.0,1.0,1.0,46.0,43.0,28.0,14.0,34.0,26.0,77.0,20.0,1.0,7.0,1.0,84.0,84.0,64.0,15.0,1.0,30.0,47.0,1.0,2019-05-31
n,n,22.0,20.0,5.0,1.0,1.0,1.0,50.0,1.0,15.0,21.0,59.0,63.0,71.0,7.0,39.0,77.0,6.0,1.0,62.0,6.0,6.0,1.0,39.0,43.0,2019-05-31
n,n,44.0,45.0,36.0,36.0,32.0,34.0,52.0,56.0,36.0,34.0,1.0,64.0,33.0,14.0,15.0,30.0,21.0,1.0,12.0,24.0,15.0,49.0,50.0,27.0,2019-05-31
n,n,1.0,1.0,35.0,9.0,7.0,16.0,1.0,32.0,80.0,28.0,82.0,55.0,2.0,57.0,79.0,80.0,65.0,90.0,76.0,94.0,89.0,1.0,96.0,80.0,2019-05-31
n,n,1.0,70.0,62.0,38.0,33.0,30.0,1.0,44.0,54.0,1.0,38.0,86.0,1.0,20.0,10.0,86.0,11.0,109.0,15.0,1.0,11.0,115.0,1.0,6.0,2019-05-31
n,n,80.0,68.0,17.0,17.0,16.0,34.0,27.0,30.0,28.0,1.0,43.0,1.0,92.0,90.0,30.0,26.0,117.0,2.0,18.0,24.0,122.0,91.0,33.0,50.0,2019-05-31
n,n,50.0,48.0,1.0,24.0,38.0,37.0,25.0,1.0,47.0,33.0,32.0,91.0,21.0,9.0,118.0,9.0,102.0,102.0,70.0,97.0,1.0,1.0,64.0,28.0,2019-05-31
n,n,1.0,69.0,28.0,22.0,36.0,59.0,56.0,51.0,3.0,59.0,21.0,101.0,87.0,107.0,2.0,97.0,1.0,1.0,18.0,1.0,31.0,1.0,51.0,46.0,2019-05-31
n,n,87.0,84.0,81.0,37.0,36.0,1.0,48.0,4.0,1.0,47.0,79.0,216.0,93.0,1.0,24.0,1.0,1.0,61.0,95.0,1.0,1.0,66.0,34.0,60.0,2019-05-31
n,n,70.0,66.0,79.0,16.0,8.0,1.0,31.0,45.0,45.0,63.0,11.0,82.0,10.0,1.0,7.0,101.0,89.0,1.0,1.0,82.0,1.0,35.0,102.0,51.0,2019-05-31
n,n,16.0,49.0,1.0,25.0,21.0,36.0,35.0,1.0,174.0,6.0,8.0,93.0,83.0,1.0,135.0,55.0,48.0,9.0,9.0,120.0,34.0,8.0,41.0,8.0,2019-05-31
n,n,1.0,1.0,127.0,5.0,8.0,1.0,120.0,96.0,2.0,133.0,43.0,70.0,114.0,116.0,13.0,1.0,117.0,1.0,22.0,18.0,110.0,1.0,44.0,11.0,2019-05-31
n,n,50.0,38.0,24.0,1.0,1.0,34.0,1.0,12.0,1.0,18.0,49.0,70.0,105.0,102.0,32.0,127.0,112.0,102.0,1.0,85.0,104.0,107.0,29.0,101.0,2019-05-31
n,n,35.0,27.0,45.0,36.0,31.0,29.0,105.0,105.0,8.0,64.0,1.0,1.0,92.0,2.0,10.0,55.0,20.0,63.0,67.0,1.0,36.0,25.0,29.0,92.0,2019-05-31
n,n,81.0,56.0,28.0,31.0,29.0,31.0,1.0,9.0,1.0,6.0,28.0,4.0,25.0,7.0,24.0,11.0,69.0,8.0,2.0,55.0,61.0,57.0,48.0,1.0,2019-05-31
n,n,41.0,63.0,40.0,68.0,66.0,55.0,1.0,3.0,1.0,58.0,51.0,55.0,7.0,51.0,4.0,89.0,88.0,87.0,2.0,11.0,54.0,9.0,54.0,49.0,2019-05-31
n,n,46.0,74.0,71.0,28.0,26.0,1.0,57.0,1.0,35.0,11.0,44.0,27.0,41.0,68.0,64.0,2.0,1.0,6.0,66.0,7.0,94.0,41.0,1.0,71.0,2019-05-31
n,n,1.0,10.0,25.0,66.0,79.0,72.0,34.0,7.0,248.0,80.0,85.0,72.0,29.0,1.0,78.0,79.0,71.0,1.0,69.0,29.0,77.0,98.0,39.0,40.0,2019-05-31
n,n,28.0,34.0,23.0,38.0,62.0,74.0,68.0,71.0,2.0,49.0,1.0,9.0,48.4,39.2,17.0,1.0,89.0,95.0,69.0,12.0,32.0,1.0,38.0,78.0,2019-05-31
n,n,12.0,37.0,24.0,1.0,1.0,16.0,44.0,28.0,42.0,1.0,59.0,10.0,7.0,2.0,76.0,76.0,1.0,49.0,66.0,47.0,1.0,1.0,48.0,1.0,2019-05-31
n,n,57.0,12.0,1.0,82.0,82.0,13.0,1.0,58.0,1.0,33.0,45.0,1.0,2.0,2.0,208.0,73.0,53.0,2.0,76.0,54.0,1.0,6.0,6.0,57.0,2019-05-31
n,n,65.0,52.0,47.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,33.0,38.0,20.0,1.0,38.0,21.0,28.0,9.0,5.0,51.0,1.0,13.0,19.0,27.0,2019-05-31
n,n,2.0,2.0,21.0,1.0,1.0,7.0,1.0,20.0,18.0,23.0,8.0,3.0,1.0,8.0,1.0,1.0,2.0,1.0,8.0,1.0,20.0,7.0,2.0,1.0,2019-05-31
n,n,2.0,27.0,2.0,34.0,16.0,9.0,2.0,1.0,1.0,40.0,1.0,2.0,1.0,20.0,12.0,1.0,8.0,3.0,1.0,28.0,44.0,19.0,35.0,23.0,2019-05-31
n,n,1.0,28.0,1.0,1.0,1.0,2.0,10.0,44.0,44.0,2.0,2.0,2.0,18.0,16.0,2.0,9.0,2.0,1.0,17.0,1.0,37.0,2.0,41.0,40.0,2019-05-31
n,n,0.2,2.0,2.0,0.2,0.2,1.0,2.0,81.0,3.0,0.2,107.0,1.0,1.0,1.0,0.2,15.0,26.0,35.0,18.0,24.0,35.0,32.0,1.0,0.3,2019-05-31
n,n,32.0,0.3,42.0,2.0,1.0,1.0,2.0,47.0,0.7,2.0,1.0,1.0,231.0,1.0,0.2,77.0,45.0,0.2,35.0,1.0,2.0,2.0,2.0,0.4,2019-05-31
n,n,2.0,1.0,33.0,1.0,1.0,63.0,1.0,2.0,1.0,25.0,1.0,69.0,35.0,0.2,0.2,4.0,3.0,0.2,3.0,3.0,26.0,0.3,0.3,0.2,2019-05-31
n,n,1.0,114.0,133.0,0.2,0.2,1.0,2.0,2.0,81.0,0.2,215.0,137.0,0.2,99.0,143.0,1.0,10.0,0.2,7.0,2.0,31.0,2.0,2.0,1.0,2019-05-31
n,n,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,72.0,13.0,9.0,24.0,10.0,1.0,2.0,1.0,10.0,2.0,52.0,33.0,12.0,25.0,12.0,1.0,2019-05-31
n,n,1.0,1.0,1.0,1.0,1.0,2.0,16.0,1.0,1.0,23.0,2.0,0.2,0.2,1.0,2.0,2.0,1.0,2.0,22.0,1.0,24.0,1.0,32.0,1.0,2019-05-31
n,n,0.2,2.0,17.0,1.0,1.0,1.0,36.0,2.0,0.5,2.0,35.0,0.3,23.0,1.0,9.0,1.0,14.0,13.0,1.0,9.0,27.0,0.3,6.0,1.0,2019-05-31
n,n,0.3,0.3,5.0,5.0,5.0,29.0,1.0,1.0,0.3,0.3,0.3,1.0,1.0,1.0,6.0,4.0,32.0,2.0,50.0,2.0,1.0,1.0,39.0,1.0,2019-05-31
n,n,0.2,30.0,0.2,85.0,64.0,1.0,1.0,60.0,3.0,1.0,86.0,2.0,0.2,1.0,18.0,0.2,14.0,0.2,1.0,0.2,27.0,1.0,56.0,0.3,2019-05-31
n,n,58.0,2.0,31.0,20.0,19.0,17.0,1.0,0.4,1.0,1.0,0.2,43.0,58.0,42.0,26.0,2.0,0.2,125.0,21.0,81.0,1.0,64.0,0.3,1.0,2019-05-31
n,n,36.0,0.2,63.0,1.0,1.0,0.3,0.3,0.5,1.0,137.0,151.0,0.4,1.0,1.0,0.2,22.0,1.0,1.0,1.0,2.0,0.2,1.0,1.0,1.0,2019-05-31
n,n,0.3,1.0,0.2,55.0,30.0,1.0,0.3,36.0,1.0,51.0,0.2,1.0,1.0,1.0,36.0,89.0,38.0,1.0,1.0,0.2,23.0,1.0,37.0,1.0,2019-05-31
n,n,1.0,1.0,1.0,79.0,55.0,0.3,1.0,46.0,198.0,2.0,0.5,0.3,1.0,2.0,1.0,2.0,1.0,0.2,1.0,0.2,21.0,1.0,1.0,1.0,2019-05-31
n,n,1.0,1.0,1.0,0.2,0.2,1.0,1.0,0.3,208.0,1.0,1.0,16.0,25.0,1.0,0.2,39.0,0.2,0.3,88.0,1.0,0.2,78.0,145.0,37.0,2019-05-31
n,n,1.0,1.0,1.0,0.2,0.2,1.0,0.2,80.0,0.2,3.0,293.0,0.2,0.2,2.0,88.0,2.0,0.2,11.0,1.0,15.0,74.0,67.0,1.0,39.0,2019-05-31
n,n,72.0,1.0,30.0,93.0,77.0,1.0,0.2,56.0,0.2,1.0,113.0,118.0,0.2,0.2,1.0,7.0,1.0,7.0,11.0,26.0,1.0,67.0,58.0,60.0,2019-05-31
n,n,1.0,51.0,40.0,34.0,27.0,0.2,1.0,16.0,3.0,66.0,1.0,0.2,1.0,0.2,0.3,2.0,2.0,79.0,1.0,0.2,102.0,105.0,43.0,103.0,2019-05-31
n,n,104.0,2.0,57.0,2.0,1.0,0.3,13.0,3.0,8.0,0.6,2.0,66.0,1.0,89.0,70.0,70.0,73.0,1.0,1.0,1.0,0.3,79.0,0.2,98.0,2019-05-31
n,n,53.0,47.0,1.0,1.0,1.0,0.2,1.0,1.0,0.5,39.0,32.0,0.4,83.0,110.0,101.0,69.0,1.0,0.2,27.0,38.0,1.0,1.0,83.0,0.4,2019-05-31
n,n,1.0,5.0,0.3,1.0,1.0,27.0,52.0,0.5,1.0,0.7,2.0,51.0,0.5,75.0,1.0,2.0,84.0,68.0,2.0,63.0,54.0,81.0,1.0,0.3,2019-05-31
n,n,1.0,1.0,1.0,77.0,74.0,30.0,1.0,0.2,2.0,2.0,55.0,54.0,87.0,1.0,1.0,2.0,0.2,106.0,1.0,107.0,1.0,50.0,1.0,72.0,2019-05-31
n,n,77.0,25.0,61.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,38.0,1.0,50.0,0.2,0.2,0.2,0.2,3.0,2.0,2.0,2.0,1.0,1.0,1.0,2019-05-31
n,n,0.4,1.0,73.0,0.2,0.2,71.0,31.0,1.0,9.0,83.0,1.0,2.0,1.0,95.0,2.0,4.0,30.0,82.0,2.0,33.0,1.0,1.0,1.0,1.0,2019-05-31
n,n,1.0,66.0,1.0,59.0,64.0,9.0,1.0,1.0,26.0,0.2,18.0,2.0,71.0,0.2,2.0,66.0,67.0,2.0,116.0,62.0,68.0,67.0,1.0,29.0,2019-05-31
n,n,0.2,15.0,1.0,1.0,1.0,1.0,0.2,2.0,2.0,1.0,39.0,42.0,1.0,2.0,50.0,0.2,1.0,1.0,1.0,52.0,2.0,1.0,2.0,1.0,2019-05-31
n,n,0.2,33.0,22.0,1.0,1.0,1.0,2.0,2.0,18.0,13.0,24.0,2.0,2.0,0.2,38.0,41.0,31.0,0.2,63.0,29.0,1.0,29.0,0.2,68.0,2019-05-31
n,n,65.0,0.2,55.0,51.0,53.0,0.3,27.0,3.0,0.7,0.2,0.3,12.0,67.0,0.2,83.0,0.2,0.2,0.2,0.2,0.2,0.2,79.0,0.2,0.2,2019-05-31
n,n,0.2,63.0,64.0,0.2,0.2,1.0,0.2,31.0,0.2,22.0,0.6,0.2,0.2,0.2,78.0,0.2,94.0,72.0,0.2,0.2,57.0,0.2,65.0,45.0,2019-05-31
n,n,1.0,44.0,43.0,0.2,0.2,11.0,46.0,0.2,0.3,42.0,0.2,0.2,1.0,1.0,0.3,0.3,0.3,77.0,0.2,0.2,64.0,1.0,57.0,58.0,2019-05-31
n,n,30.0,64.0,0.2,0.3,0.3,0.3,0.4,0.7,15.0,50.0,51.0,56.0,0.3,3.0,0.2,0.2,0.2,1.0,55.0,48.0,0.2,1.0,0.2,9.0,2019-05-31
n,n,4.0,0.2,0.2,0.2,0.2,69.0,9.0,0.2,0.2,9.0,58.0,14.0,0.2,0.2,0.3,2.0,70.0,67.0,66.0,0.2,61.0,9.0,0.2,8.0,2019-05-31
n,n,38.0,0.2,0.3,0.2,0.2,27.0,0.2,0.2,0.2,5.0,3.0,32.0,0.2,47.0,0.3,0.3,65.0,0.2,62.0,58.0,1.0,42.0,41.0,27.0,2019-05-31
n,n,0.4,2.0,29.0,15.0,19.0,2.0,20.0,1.0,2.0,0.2,59.0,6.0,2.0,2.0,37.0,0.2,46.0,60.0,2.0,1.0,0.2,47.0,1.0,0.3,2019-05-31
n,n,0.2,39.0,1.0,0.3,0.2,1.0,1.0,3.0,19.0,0.3,40.0,0.2,0.2,0.2,0.2,0.2,51.0,2.0,66.0,0.2,1.0,47.0,0.2,0.2,2019-05-31
n,n,2.0,1.0,41.0,37.0,31.0,0.2,19.0,1.0,2.0,3.0,6.0,4.0,4.0,0.2,16.0,0.2,3.0,57.0,48.0,24.0,2.0,0.2,40.0,0.3,2019-05-31
